1.171908080900000044e+02,3.918530424000000068e+01,1.171970085899999958e+02,3.918653402999999713e+01,6.410000000000000142e+00,6.079999999999999716e+01,1.406000000000000050e+01,3.250000000000000000e+00
1.171902214100000066e+02,3.918596826999999649e+01,1.171964097000000038e+02,3.918720807999999778e+01,6.230000000000000426e+00,6.446999999999999886e+01,1.712999999999999901e+01,3.259999999999999787e+00
1.171895719500000013e+02,3.918668023000000034e+01,1.171957472899999999e+02,3.918792883999999788e+01,6.509999999999999787e+00,6.931999999999999318e+01,1.601000000000000156e+01,3.209999999999999964e+00
1.171888932699999941e+02,3.918743449000000112e+01,1.171950653399999993e+02,3.918870111999999750e+01,7.419999999999999929e+00,7.581999999999999318e+01,1.796000000000000085e+01,3.250000000000000000e+00
1.171881319900000022e+02,3.918826735999999755e+01,1.171942879300000016e+02,3.918954578999999683e+01,6.830000000000000071e+00,8.048999999999999488e+01,1.572000000000000064e+01,3.240000000000000213e+00
1.171872859300000016e+02,3.918913830000000331e+01,1.171934074199999998e+02,3.919043689000000086e+01,6.679999999999999716e+00,8.834999999999999432e+01,9.660000000000000142e+00,3.270000000000000018e+00
1.171864044799999931e+02,3.919005279000000286e+01,1.171925399699999986e+02,3.919137993999999736e+01,5.150000000000000355e+00,9.526000000000000512e+01,4.759999999999999787e+00,3.339999999999999858e+00
1.171854357200000010e+02,3.919104081999999778e+01,1.171915676800000057e+02,3.919236283000000043e+01,3.759999999999999787e+00,9.817000000000000171e+01,5.240000000000000213e+00,2.660000000000000142e+00
1.171844483200000013e+02,3.919206480999999798e+01,1.171905347799999930e+02,3.919340582000000239e+01,4.179999999999999716e+00,1.030699999999999932e+02,4.759999999999999787e+00,3.350000000000000089e+00
1.171833584799999954e+02,3.919305308999999937e+01,1.171894487900000001e+02,3.919437398000000172e+01,4.230000000000000426e+00,1.023599999999999994e+02,4.769999999999999574e+00,3.319999999999999840e+00
1.171822177500000066e+02,3.919400542999999715e+01,1.171883021999999954e+02,3.919532945000000268e+01,4.740000000000000213e+00,1.032399999999999949e+02,4.889999999999999680e+00,3.149999999999999911e+00
1.171811621300000041e+02,3.919502090000000294e+01,1.171872421099999997e+02,3.919635797000000110e+01,5.129999999999999893e+00,1.069899999999999949e+02,5.089999999999999858e+00,2.819999999999999840e+00
1.171800678900000037e+02,3.919594294000000190e+01,1.171861601100000030e+02,3.919726390000000293e+01,4.889999999999999680e+00,9.807999999999999829e+01,5.099999999999999645e+00,2.790000000000000036e+00
1.171791560500000031e+02,3.919671088999999853e+01,1.171852632699999930e+02,3.919804933000000347e+01,5.570000000000000284e+00,1.019300000000000068e+02,4.839999999999999858e+00,3.220000000000000195e+00
